DEP;DEPNOMBRE;MUN;MUNNOMBRE;ZONA;PUESTO;PUESNOMBRE;MESA;CORCODIGO;CORNOMBRE;CIR;PAR;PARNOMBRE;CAN;CANNOMBRE;VOTOS
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;012;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0003
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;012;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;012;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0105
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0005
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0007
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0089
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0006
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0015
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;006;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0004
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0075
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0011
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0100
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0046
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0112
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;004;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0008
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0023
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0021
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0052
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0005
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0214
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0009
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;005;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0152
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0148
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0002
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0076
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0010
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0052
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;001;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0005
15;CUNDINAMARCA;160;MADRID;01;01;COLISEO  CUBIERTO MUNICIPAL;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0153
15;CUNDINAMARCA;160;MADRID;01;01;COLISEO  CUBIERTO MUNICIPAL;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;01;01;COLISEO  CUBIERTO MUNICIPAL;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0003
15;CUNDINAMARCA;160;MADRID;01;01;COLISEO  CUBIERTO MUNICIPAL;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0067
15;CUNDINAMARCA;160;MADRID;01;01;COLISEO  CUBIERTO MUNICIPAL;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0004
15;CUNDINAMARCA;160;MADRID;01;01;COLISEO  CUBIERTO MUNICIPAL;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0046
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0119
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0002
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0006
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;010;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0089
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0100
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0005
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0079
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0003
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0026
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0078
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;007;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0012
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0067
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0011
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0006
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0123
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0002
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;006;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0089
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0142
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0009
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0006
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;012;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;015;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0044
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;015;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0001
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;015;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;015;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0057
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;015;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0005
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;015;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0010
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0076
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0002
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0012
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0153
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0010
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0017
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;004;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0152
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0010
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0107
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0006
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0026
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;001;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0005
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0081
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0138
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0010
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0011
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;011;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;017;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
